Order,Planning plant,Material Number,Material description,Batch,MRP controller,Order Type,Order quantity (GMEIN),Unit of measure (=GMEIN),Basic start date,Basic finish date,Production Version
1026822,RB11,UGPPN1815-DR000200,THAMOL PN-1815,CA9001,F03,PP01,"1,630.000",KG,07-01-19,09-01-19,0001
1026823,RB11,UGPSD1538-DR000200,THAMOL SD-1538,CA9001,F03,PP01,"5,085.600",KG,07-01-19,09-01-19,0001
1026824,RB11,UGMCM200R-DR000150,COSMONATE M-200,CL8005,F02,PP01,150.000,KG,07-01-19,07-01-19,0001
1026825,RB11,ERABW5600-DR000100,STRUCT BOND BW-5600,CA9002,F02,PP01,"8,029.700",KG,08-01-19,10-01-19,0001
1026826,RB11,RKV282B00-BLK01000,VINYLAX-282B,CA9001,F02,PP01,"5,000.000",KG,08-01-19,10-01-19,0001
1026827,RB11,RKA9201H0-BLK01000,Acrylax-9201H,CA9001,F02,PP01,"7,029.000",KG,08-01-19,10-01-19,0001
1026828,RB11,RKA506000-DR000200,ACRYLAX-506,CA9004,F02,PP01,"9,452.560",KG,10-01-19,12-01-19,0001
1026829,RB11,ENGWA159N-DR000200,ALMATEX WA159N1,CA9001,F02,PP01,"5,083.480",KG,08-01-19,10-01-19,0001
1026830,RB11,RKVBW3200-DR000100,BONDWOOD-3200 (IN),CA9001,F02,PP01,"1,200.000",KG,08-01-19,10-01-19,0001
1026832,RB11,ENCH3150B-BLK01000,HOPELON-3150B,CA9004,F02,PP01,"4,099.350",KG,08-01-19,10-01-19,0001
1026833,RB11,RKVV22100-DR000100,VINYLAX-221,CA9001,F02,PP01,"8,661.220",KG,09-01-19,11-01-19,0001
1026834,RB11,ENGSE310B-BLK20000,ALMATEX SE310B,CA9001,F02,PP01,"10,314.220",KG,09-01-19,11-01-19,0001
1026835,RB11,RKA106500-BLK01000,ACRYLAX-1065,CA9001,F02,PP01,"10,206.600",KG,09-01-19,11-01-19,0002
1026837,RB11,ENCH3150B-BLK01000,HOPELON-3150B,CA9005,F02,PP01,"4,099.350",KG,09-01-19,11-01-19,0001
1026838,RB11,RKV282NS0-BLK01000,VINYLAX-282NS,CA9001,F02,PP01,"5,503.500",KG,09-01-19,11-01-19,0001
1026839,RB11,ENGSE310B-BLK20000,ALMATEX SE310B,CA9002,F02,PP01,"10,314.220",KG,10-01-19,12-01-19,0001
1026840,RB11,RKA9612BT-BLK06000,ACRYLAX-9612BT,CA9004,F02,PP01,"5,333.200",KG,10-01-19,12-01-19,0001
1026841,RB11,RKUP55000-BLK01000,U-RAMIN P-5500,CA9001,F02,PP01,"4,620.320",KG,10-01-19,12-01-19,0001
1026842,RB11,ENCH3150B-BLK01000,HOPELON-3150B,CA9006,F02,PP01,"4,099.350",KG,10-01-19,12-01-19,0001
